N,P,K,temperature,humidity,ph,rainfall,label
42,59,23,26.7036081812326,62.51054448253468,7.089802969236733,69.9516135669466,blackgram
50,71,15,29.85976628250487,68.1491960596843,7.109795846046808,73.49690225888203,blackgram
38,61,24,32.21302293971644,67.21843848564264,7.394849389076905,63.390618941353466,blackgram
51,64,25,29.800220995996742,64.25938814490081,6.957958311276559,68.69648532922558,blackgram
55,77,18,31.076530173141304,62.146151357808954,7.014831053051306,63.44980305202583,blackgram
56,77,15,29.80778050637684,61.78608798864473,7.318239998822351,69.40224448204506,blackgram
50,55,15,29.17120546117811,65.6437681392423,7.543984158980192,62.428204353080176,blackgram
25,67,19,30.72982427568036,65.54742160119115,7.040454483397784,68.00352593265816,blackgram
25,64,18,27.86473201051945,68.02841368675212,7.104918661706095,67.47610309617784,blackgram
49,57,15,27.771850716297553,65.72923018162973,7.568498505355944,63.337046510734616,blackgram
36,78,19,28.11089302777892,68.5911157480565,7.117262758406552,69.86418265670486,blackgram
29,65,19,34.220065025798725,61.48586235681513,7.090744804198123,70.04757660763791,blackgram
29,65,24,33.04148462344591,65.22585294611865,7.576034903424322,71.14865478545714,blackgram
25,65,17,28.558820953941293,67.95989863617372,7.144745886888387,67.67574671214216,blackgram
20,68,22,26.008414780359086,63.98036768268286,7.686789949202018,63.35774393955402,blackgram
20,62,18,29.188673216800144,64.94004679598169,7.382171700502648,61.97037517252081,blackgram
25,64,22,27.139508888601753,64.10308002878449,7.198224526308808,74.38561649059189,blackgram
25,66,19,30.950571130646612,65.76191407854579,7.029168876248077,68.09095400064678,blackgram
47,76,18,28.22175959466387,66.363138377839,7.379693005063678,60.75576259606028,blackgram
48,63,21,29.563410110941312,61.62562588073716,6.837935211528853,64.73268973515502,blackgram
38,69,18,34.09552204371076,64.85473625530524,7.735974014648045,69.1944301585887,blackgram
22,69,19,30.823508461937816,64.2983176061851,7.24206101661653,66.71033496645501,blackgram
39,73,21,27.084377159313487,61.11088164224788,6.93652524501651,71.16832914818198,blackgram
38,62,22,31.77947420086291,67.7312508992975,7.159340498145324,63.23122011836826,blackgram
41,78,21,26.20661613482055,61.54128641459395,6.661584932494715,69.95805718067597,blackgram
58,62,17,31.441795562898523,61.372503616575266,6.791595277927337,65.51076498237634,blackgram
40,62,17,30.23007643747164,67.03049007391358,6.855074338067451,63.42397912384399,blackgram
48,60,16,27.64879291802717,66.22605574236766,6.6754176305610775,72.00796153498149,blackgram
54,71,15,27.77698974624152,68.14733591435386,7.011402719081474,72.70257033592587,blackgram
58,60,15,30.647084955190337,64.49509818902582,7.3985464665252145,62.79326508832381,blackgram
56,76,15,28.769624577343247,62.99132667703745,7.098690804623973,64.40682234740855,blackgram
28,66,21,29.760571848859744,63.478861332262326,6.641021710129468,63.00158658341657,blackgram
56,75,15,28.82422094717813,64.94547662192619,7.241452757850227,72.73535758804687,blackgram
52,70,16,32.34206772828774,67.03749631184337,7.4320818196194285,68.32378450137139,blackgram
25,62,20,27.15719327112775,68.09825639635731,7.064319679448828,67.27259086088618,blackgram
33,80,20,30.484595459170656,63.97473058882094,6.546320583971621,71.00131847517875,blackgram
50,71,15,29.06916373213278,68.29513148118659,7.097132359441275,72.85802149542127,blackgram
29,69,15,30.481667805792814,63.60191021211828,6.8818102866460285,74.03896216696579,blackgram
20,65,20,27.270797512119653,64.42051100779196,7.553539247784197,62.6094854784005,blackgram
21,70,16,33.61178113909487,63.688196657814736,7.4006285290664175,62.93320491103679,blackgram
44,58,24,27.584817543791534,62.75937771258568,6.8992241680163024,69.5653499807526,blackgram
32,66,17,34.859840058977355,65.25515561378906,7.222737571874011,70.16969824732614,blackgram
54,60,15,32.66623461875941,68.81065858860319,7.180286924695762,63.77354774943889,blackgram
56,75,15,28.90939210970421,60.81845943924106,7.3940251531540575,64.3133059251402,blackgram
53,70,16,33.57249395557826,66.30606561485425,7.32235185784015,66.54374954174745,blackgram
25,79,79,17.27701689545464,15.956405595656811,7.3830923490954925,69.20237931653541,chickpea
36,55,82,19.46813779574734,17.76361263486849,7.99918341225138,79.36816144108072,chickpea
35,76,75,18.393816801927393,16.63366008396398,8.732175899985938,70.49128876266288,chickpea
20,60,78,18.40411275325196,15.135701773309592,6.379021747338817,90.2020366739938,chickpea
24,67,77,20.082494509726924,15.150027881768072,7.67926034801638,85.78093534901,chickpea
25,58,77,17.755586685658812,14.929675143957185,6.612361229565194,72.84692799441981,chickpea
49,55,78,18.798429753511645,16.545597307920055,7.955577815373407,80.62117756726019,chickpea
36,66,78,18.33935613830328,18.506696661187792,6.7490652438496594,77.65510084472508,chickpea
25,78,77,17.379260894642115,15.855641611615734,7.30561930234731,68.0801739747726,chickpea
57,66,81,17.562633146218488,17.83911813783564,8.087597584617685,72.83177428030999,chickpea
36,61,75,18.054781437258903,16.736379552321488,7.545934291420493,90.44786771985679,chickpea
32,75,78,18.943651657841432,16.72847722138578,7.473358491982986,69.42167990712522,chickpea
44,60,78,20.07040096506874,17.92472681373928,7.034430887845657,83.12724355372032,chickpea
38,67,77,18.596715524002725,18.244600905587383,7.138844204719464,79.05755738351232,chickpea
37,69,83,20.05350152959854,16.239872751467047,7.639255241620727,83.20585540424166,chickpea
58,59,76,19.227053397667664,19.186373287781972,6.919175993151083,91.26324381773024,chickpea
34,66,80,19.403034449144467,15.74394547309397,6.145722277068269,85.35825293747293,chickpea
32,68,80,19.284082753329294,15.57489770587036,7.424686940666753,75.68043326800976,chickpea
28,74,81,18.252480257225464,17.929227089261413,8.556661944188576,82.15223893521951,chickpea
36,65,78,18.322962203108816,17.93226764898378,6.529672226826291,76.78106513284801,chickpea
43,70,82,18.426246684392417,18.529304478476487,6.897808771941062,78.68947821221073,chickpea
51,69,76,17.983132708883943,16.262910042041536,6.970254364550942,83.94289238343245,chickpea
40,71,84,20.250085338433134,17.46864995881411,7.813012536766884,81.11201949851089,chickpea
56,56,76,17.50230241515467,17.73401623802421,7.653564844306442,87.46559719282189,chickpea
40,58,75,19.071465804491627,15.947623657904282,7.2672914999274685,88.49886191534358,chickpea
35,60,81,18.886149011232963,17.062899261070548,6.765096147045088,77.69107899136382,chickpea
55,71,78,19.442153623504506,17.998600076712922,7.684928383754538,71.83067348521878,chickpea
28,74,81,18.663577110017147,18.203421886388835,8.486587392440875,81.34213017656772,chickpea
46,75,76,18.30000410289232,19.596145940137923,6.952373698520473,83.82860844059712,chickpea
52,60,78,19.457420944505174,18.225016977443712,8.382036874583417,75.64105450191113,chickpea
55,64,78,17.534351495831068,16.564259366818796,7.8955175835697196,78.58899778909203,chickpea
30,59,82,19.071797550446774,18.63177929057454,8.088761074570591,92.20511290702747,chickpea
44,61,77,19.429143149064114,16.04770851600569,6.5622073828782685,81.19855712789924,chickpea
57,67,80,20.362875209830623,18.17079095398981,8.37506686058318,93.14742358497169,chickpea
41,67,77,18.964927580117305,16.106526359090047,7.116207605199532,78.72365700734612,chickpea
42,79,80,18.6852695098016,17.93526230936677,7.252008687598168,79.03519296886307,chickpea
27,76,82,19.92301781455646,14.55517157621397,6.491268921592947,86.37981394671158,chickpea
53,59,82,18.61382852207329,15.557263799697616,7.201945610857623,83.40280169101462,chickpea
23,72,83,19.00078916774804,17.154762421786387,6.956314283801536,79.96747231824953,chickpea
30,65,81,20.537578104500962,15.601142295515618,7.107491022806292,76.96609880356164,chickpea
42,66,79,19.633980998929733,15.65567489021065,7.591117427381854,72.87142878196713,chickpea
23,77,76,17.879865332053956,18.942427489456485,8.64688850556864,77.40545080803209,chickpea
57,57,79,17.673110816323664,18.88078648831933,8.658221754151366,69.29553806799849,chickpea
52,56,77,18.690107047502593,16.860193707991733,7.919349399434272,81.4621763811175,chickpea
39,73,78,19.98903648053715,15.968180409032897,7.6065685396297384,69.09068393564756,chickpea
20,61,79,18.69231391551729,15.676435745485609,6.404242023289926,89.48821504383409,chickpea
53,60,77,18.787650447161262,15.365978236801809,6.4646480292456205,78.19175581095861,chickpea
27,58,81,17.570486539788117,16.417008552463543,6.294609938309156,93.45052725247066,chickpea
30,78,75,18.84191811152314,16.02403164239869,8.069997717068121,89.72326399813309,chickpea
23,59,84,18.55426697136975,15.1172798677834,7.471132358978518,94.48281765618759,chickpea
59,62,78,20.80477998191725,19.67143617649275,7.106750657634161,93.8774986861179,chickpea
25,72,80,19.111858034703204,16.30002248291932,7.199061778760154,81.70397014332042,chickpea
57,67,80,20.35816797866555,18.16210629505299,8.372506589858972,93.1443988182765,chickpea
55,60,82,19.20677145433119,17.549181454642298,7.11635371680906,75.53257232319669,chickpea
22,62,82,19.27993939644554,16.388196944053394,6.905588867537328,89.85767462702208,chickpea
36,66,77,18.35706741540708,19.127284170588393,6.9860876837365575,78.5993700825893,chickpea
48,64,77,17.625134217512883,14.458387721535372,7.635081876695876,73.70067248591918,chickpea
52,72,76,19.473427944042626,17.193656820886076,7.261054682897539,75.5271136525324,chickpea
39,65,79,18.93684102037178,15.8755117449189,7.115555190072081,74.71479869371771,chickpea
36,66,77,18.3451154813195,18.708498954566885,6.826140066057542,77.96215777848835,chickpea
28,74,76,19.430526503065565,17.505936150886793,7.186603669367304,86.04025328209806,chickpea
23,77,75,17.760149470316094,18.16659205533006,8.405662244597549,75.45871740468678,chickpea
23,64,77,19.347102036649957,14.952764457180335,7.179823539309362,87.70197799340042,chickpea
30,75,81,20.689238638484102,17.6861125145294,7.579345999102282,79.49006601007656,chickpea
39,71,84,20.28106608247215,16.412160685977152,8.135691675538743,82.50129347501702,chickpea
20,61,79,18.662559424407693,15.620609238606518,6.401638229222372,89.5619114827432,chickpea
39,60,84,18.30274365559775,15.644280515659194,6.136548022944618,68.63262147241595,chickpea
57,60,83,19.153797557774947,17.079939254745618,6.5817206878568095,75.73747002247673,chickpea
26,58,79,18.65645330675567,15.203332521643205,6.829574585928805,76.05443442354476,chickpea
33,75,80,20.594014675733504,15.894412517284426,7.905356459950378,65.40346491483625,chickpea
59,67,82,19.333027716145192,18.536796818642223,6.85869781294855,86.4392062019283,chickpea
30,75,81,20.747183356093593,17.8632499741438,7.6311639778523235,79.28188319960542,chickpea
36,70,80,18.810508922907236,16.183331178521506,7.30221526436094,72.25482405290659,chickpea
25,78,78,17.298620358483063,16.53830994785703,6.8247084945376795,68.6806002782407,chickpea
30,73,80,19.697175419933608,17.842781449898446,6.7051507082794775,68.87208317855944,chickpea
52,63,76,19.949208058724164,17.015555071570777,8.608462616297814,76.77806047633872,chickpea
59,60,78,20.658705197144617,19.380503752756137,6.696846317939514,92.20989198965869,chickpea
39,72,77,17.078148332662277,16.94934663253835,7.49145052400874,88.55358847670479,chickpea
22,65,78,17.188100271975735,14.542070708947072,6.275782321649434,72.85033917745925,chickpea
32,75,83,19.45593296582009,18.459794602772796,7.104144345286301,68.7695299733661,chickpea
58,70,84,19.82362287078262,17.144011948287947,6.561320573113131,76.65367003321596,chickpea
58,55,78,20.303487482194637,16.92247385537322,8.735560595741406,82.21367278091148,chickpea
50,57,76,20.52750068311799,19.367256307413584,8.092029651161868,74.15160242595888,chickpea
53,68,76,19.97020471170745,17.196144872504778,8.07441788723619,75.62831183792088,chickpea
28,74,79,18.53910173307056,18.442024014340213,8.202079763476466,84.10006262137685,chickpea
30,66,81,20.234611518716843,15.377730367042048,7.211414389864767,76.41049900206394,chickpea
29,75,81,20.373550978490368,17.30325862838668,7.532940280774568,80.15347643692435,chickpea
45,75,77,18.19360581977179,19.591677084321436,6.985847916987747,83.91566936981432,chickpea
27,74,82,19.999832512033837,17.52180652072698,7.288783862536209,79.53518666849997,chickpea
52,71,79,17.847903194038622,18.841897807578803,7.979019978884938,93.93177129317579,chickpea
25,68,77,19.91253078903198,15.253179407934851,7.634099013453595,85.1559214977465,chickpea
46,71,83,19.416900741714677,17.87834753404936,7.196932803627272,79.71112112560269,chickpea
52,67,75,19.799886394695633,15.991645988477455,8.234451925529315,78.17132183926338,chickpea
56,56,77,17.846977975061936,18.90898608066809,8.737670993814673,68.72279009362883,chickpea
45,76,77,18.39123180622549,19.591788884322195,7.0792037944105335,83.28443043012484,chickpea
57,62,80,19.742638987517516,14.749224143860735,6.545172027264933,78.98014824061693,chickpea
56,67,78,17.45905834141376,16.88560186403511,8.205688846113873,76.38256500928948,chickpea
42,62,75,18.212597612296115,18.782381960226978,7.014834776213511,81.72049338085976,chickpea
33,61,80,18.94332018964241,18.710542446005427,8.384540048722819,91.38592833863045,chickpea
37,63,76,18.528715117503587,18.569477234737224,8.124850086278958,78.50699270820694,chickpea
26,58,82,17.82420758872823,16.081803140129384,6.598039944732314,93.71675922419304,chickpea
46,65,77,17.82789624494756,14.739303937495253,7.673804857558593,74.49859353832987,chickpea
27,77,75,17.567189014655334,16.146441565652296,7.933998060249679,73.56772229811702,chickpea
41,73,82,19.320168742816357,14.470674812183958,7.478160453386134,66.03902336542595,chickpea
28,56,84,18.74904856632712,17.42704422949281,6.944611807396518,80.57975767888388,chickpea
21,62,80,19.07937520139895,16.40265483823744,6.438113477392321,88.52953494730693,chickpea
42,66,77,19.021484624474052,15.894923629121882,7.164579940183618,78.4578136181972,chickpea
34,76,79,20.598538909377375,15.822622946431961,7.998176313859413,65.57042946016568,chickpea
33,75,77,18.839787379554892,16.711778802128677,7.706586141004269,69.62460550003094,chickpea
43,77,80,19.594306234512633,19.13782015851922,7.649431237782102,79.77340939140284,chickpea
49,55,77,18.67046221921955,16.08746334079656,7.707609611036915,81.31673413162616,chickpea
20,78,76,18.421629602297305,16.586149295578007,7.826601139676296,76.32547961580097,chickpea
34,76,79,20.50811806480298,15.897532684712937,8.034517083595299,65.5835100819913,chickpea
58,60,80,20.01375611570508,15.492766881230754,7.329618278630521,80.15502363656068,chickpea
24,73,84,18.993830184210616,15.302536523418494,6.34208946727494,89.04603311532132,chickpea
37,66,80,18.88266603251686,16.66335014911894,6.278939452967865,72.85265029653073,chickpea
30,72,79,19.898436192467795,18.59085510928475,6.91897578228265,69.14374118828172,chickpea
59,67,81,19.626311054800713,18.677708323339868,7.187087244750296,87.69547703215277,chickpea
55,66,77,17.63350608521606,16.646592113341967,8.157686683929056,77.80574593244326,chickpea
43,73,80,18.92160967340716,15.820219332908003,6.669634696105749,67.30105566283228,chickpea
57,68,81,17.722880972869394,17.194100701082046,7.787591999842885,73.08400091996879,chickpea
43,78,79,19.50112291522406,19.05924061190053,7.727911673754624,80.0114885859764,chickpea
51,56,77,18.67996963081752,16.658524694594554,7.902731741135988,81.53472653551584,chickpea
27,78,81,17.1059842537879,17.351188828492297,6.442095206864489,71.06182004337455,chickpea
